Row Labels,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6
olochy,0,0,0,0,0,0.000150077
omcheyal,0,0.000150077,0,0,0,0
olochkol,0,0.000150077,0,0,0,0
omcheeedy,0,0,0,0,0.000150106,0
oloan,0,0,0,0,0,0.000150077
ordal,0,0,0,0,0.000150106,0
oloal,0,0,0,0,0,0.000150077
omcheed,0,0.000150077,0,0,0,0
oloain,0.000150077,0,0,0,0,0
ordairal,0,0,0,0.000150077,0,0
orshdain,0,0,0.000150077,0,0,0
omchalaror,0,0,0,0.000150077,0,0
olkolychal,0,0,0,0,0,0.000150077
omchalal,0,0,0,0,0,0.000150077
orarshol,0,0,0,0,0.000150106,0
ordain,0,0,0,0.000150077,0,0
olkdyochal,0,0,0,0.000150077,0,0
osair,0,0,0,0.000150077,0,0
olkchol,0.000150077,0,0,0,0,0
omamotshal,0,0,0,0.000150077,0,0
olkar,0,0,0,0,0.000150106,0
omamdaiin,0,0,0,0,0,0.000150077
olkal,0,0,0,0,0.000150106,0
omamal,0,0,0,0,0,0.000150077
oshamaldydy,0,0.000150077,0,0,0,0
omalo,0.000150077,0,0,0,0,0
olkaim,0.000150077,0,0,0,0,0
omalamal,0,0,0.000150077,0,0,0
olfol,0,0,0.000150077,0,0,0
omal,0.000150077,0,0,0,0,0
oleor,0,0.000150077,0,0,0,0
ordaiiir,0,0,0,0,0.000150106,0
oleeeol,0,0,0,0,0,0.000150077
oshdan,0,0,0,0,0.000150106,0
oraromokedy,0,0,0,0.000150077,0,0
omaiir,0,0,0,0,0.000150106,0
oledyom,0,0.000150077,0,0,0,0
omaiinal,0,0,0,0.000150077,0,0
orshagcheedy,0,0,0,0.000150077,0,0
osaiinol,0,0,0,0,0,0.000150077
oledokched,0,0,0,0,0,0.000150077
olytal,0,0,0,0.000150077,0,0
orqosor,0,0,0,0,0,0.000150077
olyshory,0.000150077,0,0,0,0,0
oldychs,0,0,0.000150077,0,0,0
olysholy,0.000150077,0,0,0,0,0
oldyar,0.000150077,0,0,0,0,0
olyshar,0,0,0,0,0.000150106,0
oldyal,0,0,0,0.000150077,0,0
oshamchol,0,0,0,0,0.000150106,0
oldshtain,0,0,0.000150077,0,0,0
olyoramoram,0.000150077,0,0,0,0,0
oroysho,0,0.000150077,0,0,0,0
olyoly,0.000150077,0,0,0,0,0
oldolchey,0,0.000150077,0,0,0,0
olyol,0,0,0,0,0,0.000150077
oldolardyal,0,0,0,0,0,0.000150077
olykomchedyy,0,0,0,0.000150077,0,0
oros,0,0,0,0,0,0.000150077
olykaral,0,0.000150077,0,0,0,0
oldardar,0.000150077,0,0,0,0,0
olykaim,0.000150077,0,0,0,0,0
oldaolkdy,0,0,0,0,0,0.000150077
olykaiin,0.000150077,0,0,0,0,0
ororororokal,0,0.000150077,0,0,0,0
olydyolcheedy,0,0.000150077,0,0,0,0
oldamolkan,0,0,0,0,0,0.000150077
oshdshaldain,0,0,0,0,0.000150106,0
oraro,0,0,0,0.000150077,0,0
olydol,0,0,0,0,0,0.000150077
oldaldor,0.000150077,0,0,0,0,0
olydar,0,0,0,0,0.000150106,0
oshdor,0,0,0,0,0.000150106,0
orokol,0,0.000150077,0,0,0,0
ororom,0.000150077,0,0,0,0,0
olydaim,0.000150077,0,0,0,0,0
ororoldairar,0,0,0,0.000150077,0,0
orytom,0,0,0.000150077,0,0,0
oldagdytaiin,0.000150077,0,0,0,0,0
olycholshs,0,0,0.000150077,0,0,0
olckhy,0,0,0,0,0.000150106,0
olycholchedyor,0,0,0,0,0.000150106,0
olchtar,0.000150077,0,0,0,0,0
orchpal,0,0,0.000150077,0,0,0
olchs,0,0,0.000150077,0,0,0
olychdy,0,0,0.000150077,0,0,0
olchomtchedy,0,0,0.000150077,0,0,0
olychdol,0,0,0,0.000150077,0,0
olchomdain,0,0.000150077,0,0,0,0
olychal,0,0,0,0,0.000150106,0
olcholshol,0,0,0,0.000150077,0,0
olyam,0,0.000150077,0,0,0,0
ororchy,0,0,0,0,0.000150106,0
olyainar,0.000150077,0,0,0,0,0
oraral,0,0,0,0,0,0.000150077
oshamkchedy,0.000150077,0,0,0,0,0
olchkomdol,0.000150077,0,0,0,0,0
oroly,0,0,0,0.000150077,0,0
olchkaiir,0,0,0,0,0,0.000150077
olaiinory,0,0,0,0.000150077,0,0
orodar,0,0,0,0.000150077,0,0
oroltar,0,0,0,0,0.000150106,0
olchees,0,0,0,0.000150077,0,0
olty,0,0,0,0,0.000150106,0
olcheedyorol,0,0,0.000150077,0,0,0
oltor,0.000150077,0,0,0,0,0
olcheed,0,0,0,0.000150077,0,0
oltomcholar,0.000150077,0,0,0,0,0
oshampol,0,0,0,0.000150077,0,0
olteed,0,0,0,0,0,0.000150077
olchdkchaldam,0,0,0.000150077,0,0,0
olted,0,0,0,0,0,0.000150077
olchdagool,0,0,0,0,0,0.000150077
oltchy,0,0,0.000150077,0,0,0
olcharo,0,0,0,0.000150077,0,0
oltchedy,0.000150077,0,0,0,0,0
olcharain,0,0,0.000150077,0,0,0
oltarcheedy,0.000150077,0,0,0,0,0
olchamfain,0,0,0.000150077,0,0,0
oltamochdar,0.000150077,0,0,0,0,0
olchalchol,0,0,0,0,0.000150106,0
oltamdaiin,0,0,0,0,0,0.000150077
olaror,0,0,0,0,0,0.000150077
oltam,0.000150077,0,0,0,0,0
oramsholorar,0,0,0.000150077,0,0,0
oltair,0,0.000150077,0,0,0,0
olardain,0,0,0,0,0.000150106,0
olt,0.000150077,0,0,0,0,0
olaramchdain,0,0,0.000150077,0,0,0
oryshd,0,0,0,0,0,0.000150077
olanol,0.000150077,0,0,0,0,0
olshy,0,0.000150077,0,0,0,0
olamtal,0,0,0,0.000150077,0,0
olshsychdy,0,0,0.000150077,0,0,0
olamkomal,0,0.000150077,0,0,0,0
oryqoked,0.000150077,0,0,0,0,0
olamchtaiir,0,0,0,0.000150077,0,0
orypomkeal,0,0,0,0,0.000150106,0
olaman,0,0,0.000150077,0,0,0
orokeal,0,0,0.000150077,0,0,0
oramochy,0,0,0.000150077,0,0,0
olsholkochol,0,0.000150077,0,0,0,0
olalshor,0,0,0,0.000150077,0,0
olsholar,0,0,0,0.000150077,0,0
olalor,0.000150077,0,0,0,0,0
orypaldom,0,0,0.000150077,0,0,0
olalolol,0.000150077,0,0,0,0,0
olshkol,0,0,0,0.000150077,0,0
oromdedyal,0,0,0,0.000150077,0,0
olshko,0,0,0,0,0.000150106,0
oramkochar,0.000150077,0,0,0,0,0
orchol,0,0,0.000150077,0,0,0
olaldy,0,0,0.000150077,0,0,0
olsheedy,0,0,0.000150077,0,0,0
oromchor,0,0,0,0.000150077,0,0
olshdal,0,0,0.000150077,0,0,0
oramdysdys,0.000150077,0,0,0,0,0
oryory,0,0,0,0,0,0.000150077
olaldaiin,0.000150077,0,0,0,0,0
olsharpchedy,0.000150077,0,0,0,0,0
olalalor,0.000150077,0,0,0,0,0
orchogchorchal,0,0.000150077,0,0,0,0
olalalal,0.000150077,0,0,0,0,0
olshamydaiin,0,0,0,0,0,0.000150077
oromalol,0,0,0,0,0,0.000150077
olshamchdy,0.000150077,0,0,0,0,0
olairol,0,0,0.000150077,0,0,0
olshalshalshal,0,0,0,0,0,0.000150077
olainar,0.000150077,0,0,0,0,0
orycham,0,0,0,0,0,0.000150077
olsartchy,0,0,0,0,0,0.000150077
olyaiiin,0.000150077,0,0,0,0,0
olaiinyshkam,0,0,0,0,0,0.000150077
oryshorar,0,0,0,0,0.000150106,0
olaiinol,0.000150077,0,0,0,0,0
olxoly,0,0,0,0,0,0.000150077
olxolom,0,0,0,0.000150077,0,0
omchkol,0,0.000150077,0,0,0,0
pairqosos,0,0,0,0,0,0.000150077
qokchey,0,0.000150077,0,0,0,0
saiinam,0.000150077,0,0,0,0,0
qokalqotar,0.000150077,0,0,0,0,0
pcheal,0,0.000150077,0,0,0,0
qokalamaiin,0,0,0.000150077,0,0,0
otorololdair,0,0.000150077,0,0,0,0
sairkody,0,0,0.000150077,0,0,0
osyocheor,0,0,0,0,0,0.000150077
qokairfeedy,0.000150077,0,0,0,0,0
osholo,0,0,0,0.000150077,0,0
qotorshol,0,0,0,0.000150077,0,0
saiinsaiin,0,0,0,0.000150077,0,0
qokainkal,0.000150077,0,0,0,0,0
oyeeol,0,0,0,0,0.000150106,0
sairdo,0,0,0,0.000150077,0,0
oteedysholol,0,0,0,0,0,0.000150077
qokaimfchey,0,0.000150077,0,0,0,0
otamdal,0.000150077,0,0,0,0,0
qokaim,0,0,0,0,0.000150106,0
osochy,0,0,0,0,0.000150106,0
qokail,0.000150077,0,0,0,0,0
oshomtal,0.000150077,0,0,0,0,0
qosolcheal,0,0,0,0.000150077,0,0
pchochal,0,0.000150077,0,0,0,0
qofan,0.000150077,0,0,0,0,0
parshal,0,0,0,0.000150077,0,0
qofal,0,0,0,0,0.000150106,0
paldomod,0,0,0.000150077,0,0,0
qofain,0.000150077,0,0,0,0,0
paimchar,0.000150077,0,0,0,0,0
qofaiin,0,0,0,0,0,0.000150077
otshyal,0,0,0.000150077,0,0,0
ramchar,0,0,0,0.000150077,0,0
qokolchal,0.000150077,0,0,0,0,0
qoeor,0,0,0,0,0.000150106,0
otedyar,0,0,0,0.000150077,0,0
qoeochy,0,0.000150077,0,0,0,0
otchdchedy,0,0.000150077,0,0,0,0
qoeochedyol,0,0,0,0.000150077,0,0
otaiis,0,0.000150077,0,0,0,0
qoeoaimchochy,0,0,0.000150077,0,0,0
qotey,0,0.000150077,0,0,0,0
qosoar,0.000150077,0,0,0,0,0
oshyx,0,0.000150077,0,0,0,0
qoeeyd,0,0,0,0,0,0.000150077
qokarain,0,0,0,0,0.000150106,0
sairdaiin,0,0,0.000150077,0,0,0
oshomamal,0,0,0,0,0,0.000150077
qoeeorkar,0,0,0,0.000150077,0,0
romchalkchar,0,0,0,0.000150077,0,0
qosoain,0.000150077,0,0,0,0,0
pcheo,0,0,0,0,0,0.000150077
sairchol,0,0,0,0,0.000150106,0
pchdaiin,0,0.000150077,0,0,0,0
qosoaim,0.000150077,0,0,0,0,0
pandyoldyor,0.000150077,0,0,0,0,0
salolpchom,0,0,0.000150077,0,0,0
pamalchy,0,0,0,0,0.000150106,0
qoeeky,0,0,0,0.000150077,0,0
palar,0,0.000150077,0,0,0,0
qoeeed,0,0,0,0,0.000150106,0
painam,0,0,0.000150077,0,0,0
qoeedychtolchs,0,0,0.000150077,0,0,0
saiindainar,0,0,0,0.000150077,0,0
samtqopan,0.000150077,0,0,0,0,0
oychol,0.000150077,0,0,0,0,0
qoeed,0,0,0,0,0.000150106,0
otshd,0,0,0.000150077,0,0,0
sainshor,0.000150077,0,0,0,0,0
saiinchal,0,0,0.000150077,0,0,0
qoshyar,0.000150077,0,0,0,0,0
oteeyamchar,0,0,0.000150077,0,0,0
qoedy,0,0,0.000150077,0,0,0
oteear,0,0,0,0,0.000150106,0
qoted,0,0,0,0,0,0.000150077
qokeeykaloldam,0,0.000150077,0,0,0,0
qoeal,0,0,0.000150077,0,0,0
qoydy,0,0,0.000150077,0,0,0
qodysholeed,0,0,0.000150077,0,0,0
otarshsair,0.000150077,0,0,0,0,0
qoshto,0,0,0,0,0.000150106,0
samdain,0,0,0,0,0,0.000150077
qodyol,0,0,0.000150077,0,0,0
otaiinaiinal,0.000150077,0,0,0,0,0
qodyd,0,0.000150077,0,0,0,0
ospcheal,0,0,0,0,0,0.000150077
qodychor,0,0,0,0,0.000150106,0
osolain,0.000150077,0,0,0,0,0
sainol,0,0,0,0,0,0.000150077
oskaiil,0,0,0.000150077,0,0,0
qodyalsair,0.000150077,0,0,0,0,0
oshyochy,0.000150077,0,0,0,0,0
qodyalokal,0.000150077,0,0,0,0,0
oshssholy,0,0,0,0.000150077,0,0
sainkaiin,0,0.000150077,0,0,0,0
oshorshal,0,0,0.000150077,0,0,0
qodyain,0.000150077,0,0,0,0,0
oshomokaiin,0.000150077,0,0,0,0,0
qodyaim,0.000150077,0,0,0,0,0
osholor,0,0,0,0,0,0.000150077
sainchs,0,0,0.000150077,0,0,0
oshog,0,0,0,0,0.000150106,0
qodory,0,0,0.000150077,0,0,0
qokamdal,0,0,0,0,0,0.000150077
qoshs,0,0,0,0.000150077,0,0
pcheyqochs,0,0,0,0.000150077,0,0
qodom,0,0,0,0,0,0.000150077
saiintchol,0,0,0,0,0,0.000150077
samchorshar,0,0.000150077,0,0,0,0
pchdor,0,0,0,0,0.000150106,0
qodog,0,0,0,0,0.000150106,0
pchaloshey,0,0,0.000150077,0,0,0
qodoaiin,0.000150077,0,0,0,0,0
paream,0,0,0,0,0,0.000150077
qodkar,0,0.000150077,0,0,0,0
panaral,0,0.000150077,0,0,0,0
qodchol,0,0,0,0,0,0.000150077
pamar,0,0,0,0,0,0.000150077
qoshorcholchkol,0,0,0,0,0.000150106,0
pam,0,0.000150077,0,0,0,0
qodarol,0,0,0.000150077,0,0,0
qoolal,0,0,0,0,0,0.000150077
qodarfeedy,0,0,0.000150077,0,0,0
palaiin,0,0,0.000150077,0,0,0
qodarar,0.000150077,0,0,0,0,0
qotogochkom,0,0,0,0,0.000150106,0
salg,0,0,0,0,0.000150106,0
paimokeom,0,0,0.000150077,0,0,0
qodanal,0,0,0,0.000150077,0,0
paiirdain,0,0,0,0.000150077,0,0
qoshool,0,0,0,0,0,0.000150077
pag,0,0,0.000150077,0,0,0
qoshompol,0,0,0,0.000150077,0,0
saiinchtor,0,0,0.000150077,0,0,0
qoshompedy,0,0,0.000150077,0,0,0
otyald,0,0,0,0.000150077,0,0
qoshomodor,0,0,0.000150077,0,0,0
otshs,0,0,0,0.000150077,0,0
qodaimpqosor,0,0,0.000150077,0,0,0
qokorol,0,0,0,0,0,0.000150077
sainaiin,0,0,0,0,0.000150106,0
saly,0,0,0,0,0,0.000150077
qocthor,0,0,0,0,0.000150106,0
oteor,0,0.000150077,0,0,0,0
qocthar,0,0,0,0,0,0.000150077
oteeyyshal,0,0,0,0,0,0.000150077
qoshomalkedy,0,0,0.000150077,0,0,0
salamtokedy,0.000150077,0,0,0,0,0
qocphol,0,0,0,0.000150077,0,0
qotaiinkeedy,0.000150077,0,0,0,0,0
saldychs,0,0,0,0,0.000150106,0
otedyd,0,0.000150077,0,0,0,0
qoteed,0,0,0.000150077,0,0,0
qotaiin,0,0.000150077,0,0,0,0
qoshogorotol,0,0,0,0.000150077,0,0
salaiinor,0,0,0.000150077,0,0,0
qochyyeeol,0,0.000150077,0,0,0,0
otcholykshal,0.000150077,0,0,0,0,0
qochyshdamor,0.000150077,0,0,0,0,0
otches,0,0,0.000150077,0,0,0
qochychochy,0,0,0,0,0.000150106,0
otchar,0,0,0,0,0,0.000150077
sampain,0.000150077,0,0,0,0,0
qoteyfchol,0,0,0,0,0.000150106,0
qochto,0,0,0,0.000150077,0,0
otald,0,0.000150077,0,0,0,0
qochs,0,0,0,0.000150077,0,0
otaindain,0,0.000150077,0,0,0,0
qochoy,0,0,0,0,0,0.000150077
otaiinpqokol,0.000150077,0,0,0,0,0
qochoromchar,0,0,0,0,0,0.000150077
otagcheedy,0.000150077,0,0,0,0,0
saimtedy,0,0,0,0.000150077,0,0
salor,0,0.000150077,0,0,0,0
qochomtaiin,0,0,0.000150077,0,0,0
osory,0.000150077,0,0,0,0,0
qochomolcheedy,0,0,0,0,0.000150106,0
osolpedy,0.000150077,0,0,0,0,0
saimololypom,0,0,0,0,0.000150106,0
osoksalar,0,0,0.000150077,0,0,0
qocholshalshal,0,0,0.000150077,0,0,0
osoal,0,0,0.000150077,0,0,0
qocholodyar,0,0,0,0,0.000150106,0
oshyyshar,0,0.000150077,0,0,0,0
qocholocthor,0.000150077,0,0,0,0,0
oshyqoshy,0,0.000150077,0,0,0,0
qocholal,0,0,0,0,0.000150106,0
qoteoloeeey,0,0.000150077,0,0,0,0
saimdyol,0,0,0,0,0,0.000150077
oshtdy,0,0,0,0,0,0.000150077
qochodar,0,0,0.000150077,0,0,0
oshsomochsor,0,0,0.000150077,0,0,0
qochoal,0,0,0,0,0,0.000150077
oshorycthol,0.000150077,0,0,0,0,0
qochoaiir,0,0,0,0,0.000150106,0
saaldy,0,0,0.000150077,0,0,0
saimcholnom,0,0,0,0.000150077,0,0
oshomshar,0,0,0,0,0.000150106,0
qochko,0,0,0.000150077,0,0,0
oshomchar,0,0,0,0.000150077,0,0
qochkal,0,0,0,0.000150077,0,0
osholshalshy,0,0,0.000150077,0,0,0
qotolokedy,0,0,0,0,0.000150106,0
osholoeeoraiin,0,0,0.000150077,0,0,0
qoshoal,0,0,0,0,0.000150106,0
romchol,0,0,0.000150077,0,0,0
qocheedy,0,0.000150077,0,0,0,0
oshoaldo,0,0,0.000150077,0,0,0
saldalain,0,0.000150077,0,0,0,0
sairolaryshal,0,0,0.000150077,0,0,0
qoshky,0,0,0,0,0.000150106,0
samaiinal,0.000150077,0,0,0,0,0
qosheo,0,0,0.000150077,0,0,0
qooryamoam,0,0,0,0,0,0.000150077
qocharar,0,0,0.000150077,0,0,0
pchey,0,0.000150077,0,0,0,0
saimanolam,0,0,0.000150077,0,0,0
pcheeo,0,0.000150077,0,0,0,0
qochamkoshol,0.000150077,0,0,0,0,0
qotam,0.000150077,0,0,0,0,0
qoshdy,0,0,0,0,0,0.000150077
qotalytal,0,0,0,0,0.000150106,0
osheal,0,0,0,0,0,0.000150077
pchdan,0,0,0,0,0.000150106,0
qochalchor,0,0.000150077,0,0,0,0
qotalsais,0.000150077,0,0,0,0,0
saimainar,0.000150077,0,0,0,0,0
qotalchdaiin,0.000150077,0,0,0,0,0
qochagtchol,0.000150077,0,0,0,0,0
qoolor,0,0,0,0,0,0.000150077
qoarqodyar,0,0,0.000150077,0,0,0
qoolo,0,0,0,0,0,0.000150077
qoaror,0,0,0,0,0,0.000150077
pancholdol,0.000150077,0,0,0,0,0
qoaromchdyos,0,0,0,0,0,0.000150077
panar,0,0,0.000150077,0,0,0
qoshdqochar,0,0,0.000150077,0,0,0
pamg,0.000150077,0,0,0,0,0
qoanamchdshar,0,0,0.000150077,0,0,0
pamanor,0,0,0,0,0.000150106,0
qoshdol,0,0,0,0,0.000150106,0
pamaiinar,0,0,0.000150077,0,0,0
qoan,0,0,0,0,0.000150106,0
palol,0,0,0,0.000150077,0,0
qotcho,0,0.000150077,0,0,0,0
paldom,0.000150077,0,0,0,0,0
qoalor,0,0,0,0,0,0.000150077
paldaiin,0,0,0.000150077,0,0,0
qosharotcho,0,0,0,0,0,0.000150077
palal,0,0,0,0,0.000150106,0
qoairar,0,0,0.000150077,0,0,0
saiinpal,0,0,0,0,0.000150106,0
qoainam,0,0,0.000150077,0,0,0
pairoshal,0,0,0,0,0,0.000150077
qoain,0,0,0.000150077,0,0,0
painol,0,0,0,0,0.000150106,0
qoaiinam,0,0,0.000150077,0,0,0
saiinor,0.000150077,0,0,0,0,0
qoaiin,0,0,0,0.000150077,0,0
paimochedy,0.000150077,0,0,0,0,0
saldal,0,0.000150077,0,0,0,0
salyeal,0,0,0,0.000150077,0,0
saldaiin,0,0,0,0.000150077,0,0
qokshy,0,0,0,0,0.000150106,0
pyycho,0,0,0,0.000150077,0,0
paiiin,0,0,0,0.000150077,0,0
pyshor,0,0,0,0.000150077,0,0
oysor,0,0,0,0,0.000150106,0
salchar,0,0,0.000150077,0,0,0
oydyal,0,0,0,0,0.000150106,0
pychol,0,0,0,0.000150077,0,0
oyd,0,0,0.000150077,0,0,0
pyarol,0,0,0,0,0.000150106,0
oychky,0,0,0,0,0.000150106,0
pyairol,0,0.000150077,0,0,0,0
oty,0,0,0,0,0,0.000150077
qosedy,0,0.000150077,0,0,0,0
qoksho,0,0,0.000150077,0,0,0
pshychey,0,0,0.000150077,0,0,0
qokshey,0,0.000150077,0,0,0,0
qoschar,0,0,0,0,0,0.000150077
otshchd,0,0,0.000150077,0,0,0
psholyckhol,0.000150077,0,0,0,0,0
qokorar,0.000150077,0,0,0,0,0
psholy,0.000150077,0,0,0,0,0
saiincheed,0,0,0.000150077,0,0,0
qotchedy,0.000150077,0,0,0,0,0
otolar,0.000150077,0,0,0,0,0
pshog,0,0,0,0,0.000150106,0
qoteocholchol,0,0,0,0,0.000150106,0
pshocheeoar,0,0,0.000150077,0,0,0
oteol,0,0.000150077,0,0,0,0
qotchdy,0,0,0,0,0.000150106,0
oteko,0,0,0,0,0.000150106,0
qosalorar,0,0,0,0,0,0.000150077
oteeyar,0,0,0.000150077,0,0,0
oshedypchpor,0,0,0,0.000150077,0,0
salanchol,0.000150077,0,0,0,0,0
poso,0.000150077,0,0,0,0,0
oteeedy,0.000150077,0,0,0,0,0
oshkampol,0,0,0,0,0,0.000150077
oteedyorolol,0,0,0,0.000150077,0,0
oshkal,0,0,0.000150077,0,0,0
qokeor,0,0.000150077,0,0,0,0
oshesol,0,0,0.000150077,0,0,0
otedyteedy,0,0.000150077,0,0,0,0
osheo,0,0,0.000150077,0,0,0
otedychol,0,0,0.000150077,0,0,0
qoteol,0,0.000150077,0,0,0,0
saiinarchy,0,0,0,0,0,0.000150077
pordyol,0,0,0,0,0,0.000150077
otearar,0,0,0,0,0,0.000150077
porchedyol,0,0,0,0.000150077,0,0
otealy,0,0.000150077,0,0,0,0
qotchd,0,0.000150077,0,0,0,0
qokeesochal,0,0,0,0.000150077,0,0
porald,0,0.000150077,0,0,0,0
qosys,0,0,0,0,0,0.000150077
porair,0,0,0,0,0.000150106,0
otcholqochol,0.000150077,0,0,0,0,0
poraiin,0,0,0,0,0,0.000150077
otcho,0,0,0.000150077,0,0,0
por,0,0.000150077,0,0,0,0
qokeedy,0.000150077,0,0,0,0,0
poqochol,0,0,0,0,0,0.000150077
otchd,0,0,0.000150077,0,0,0
pomor,0.000150077,0,0,0,0,0
otary,0.000150077,0,0,0,0,0
pomcheey,0,0.000150077,0,0,0,0
otarpaky,0,0,0,0,0.000150106,0
pomchdaiin,0.000150077,0,0,0,0,0
qokeed,0,0.000150077,0,0,0,0
pomamagokolal,0,0,0,0,0,0.000150077
qokedykedy,0,0,0,0.000150077,0,0
pom,0,0,0,0,0,0.000150077
otalairal,0,0,0,0.000150077,0,0
polyol,0,0,0,0.000150077,0,0
samychol,0,0,0,0,0,0.000150077
polshor,0,0,0,0,0,0.000150077
qosy,0,0,0,0,0,0.000150077
polkor,0,0,0.000150077,0,0,0
ramchedy,0,0.000150077,0,0,0,0
poldy,0,0.000150077,0,0,0,0
otaiindaiin,0,0,0,0,0.000150106,0
poldar,0,0,0,0.000150077,0,0
saiiintchar,0,0,0,0.000150077,0,0
poldam,0,0,0.000150077,0,0,0
qokeal,0,0,0,0,0.000150106,0
poldain,0,0.000150077,0,0,0,0
osykamqokeol,0,0,0,0,0,0.000150077
polchedy,0,0,0,0,0,0.000150077
ospshol,0,0,0,0,0,0.000150077
polan,0,0,0,0.000150077,0,0
qokchs,0,0,0.000150077,0,0,0
polamyched,0,0.000150077,0,0,0,0
osorol,0,0.000150077,0,0,0,0
polainol,0,0,0,0.000150077,0,0
osoly,0,0,0,0,0,0.000150077
polain,0,0,0.000150077,0,0,0
osoldshkdy,0,0,0,0,0,0.000150077
qotarykaiin,0.000150077,0,0,0,0,0
sagomair,0,0.000150077,0,0,0,0
qopor,0,0,0.000150077,0,0,0
qosolol,0,0,0,0,0,0.000150077
qopeor,0,0,0,0,0.000150106,0
osochdy,0,0,0,0,0,0.000150077
pochyeeal,0,0,0,0.000150077,0,0
qotes,0,0,0,0.000150077,0,0
qopeeo,0,0.000150077,0,0,0,0
oshyysho,0,0.000150077,0,0,0,0
poches,0,0,0,0,0.000150106,0
oshyyshal,0.000150077,0,0,0,0,0
pocheeol,0,0,0,0,0.000150106,0
oshytchedy,0.000150077,0,0,0,0,0
pocheedy,0,0,0.000150077,0,0,0
oshyor,0,0.000150077,0,0,0,0
pochar,0,0.000150077,0,0,0,0
oshykchaly,0,0.000150077,0,0,0,0
poam,0,0,0,0,0.000150106,0
sagcheol,0,0.000150077,0,0,0,0
po,0,0.000150077,0,0,0,0
qokarkar,0,0,0.000150077,0,0,0
pesar,0,0,0,0.000150077,0,0
oshtal,0,0,0,0.000150077,0,0
peopeear,0,0,0.000150077,0,0,0
oshssholol,0,0,0,0.000150077,0,0
peoochal,0,0,0.000150077,0,0,0
qokaramam,0,0,0,0.000150077,0,0
peol,0,0,0,0.000150077,0,0
sairoydy,0,0,0.000150077,0,0,0
qotardaiin,0.000150077,0,0,0,0,0
oshory,0,0,0,0.000150077,0,0
pees,0,0,0,0,0.000150106,0
oshoral,0,0,0.000150077,0,0,0
peeedy,0,0.000150077,0,0,0,0
oshomtol,0,0,0.000150077,0,0,0
peedyair,0.000150077,0,0,0,0,0
oshomshy,0,0,0,0,0,0.000150077
saiis,0,0,0,0,0,0.000150077
oshompodol,0,0,0,0,0,0.000150077
peed,0,0,0,0,0.000150106,0
oshomkchko,0,0,0,0.000150077,0,0
pedychyshol,0,0,0,0.000150077,0,0
oshomar,0,0,0,0,0.000150106,0
pedycholal,0,0,0,0.000150077,0,0
rompchol,0,0,0,0,0.000150106,0
pedychedyal,0.000150077,0,0,0,0,0
osholoshar,0.000150077,0,0,0,0,0
qopchy,0,0,0,0.000150077,0,0
qokanqotan,0.000150077,0,0,0,0,0
sam,0,0,0,0,0.000150106,0
osholochtan,0,0,0,0.000150077,0,0
qoteear,0,0,0,0,0,0.000150077
osholar,0.000150077,0,0,0,0,0
pdy,0,0,0,0,0,0.000150077
oshokydy,0,0,0,0,0.000150106,0
pchyodor,0,0,0.000150077,0,0,0
oshocheedy,0,0,0,0.000150077,0,0
qopamal,0,0.000150077,0,0,0,0
oshoaisatis,0,0,0,0,0.000150106,0
pchs,0,0,0.000150077,0,0,0
qokanar,0,0,0,0,0,0.000150077
qopaiin,0,0,0,0.000150077,0,0
oshkdy,0,0,0,0,0,0.000150077
pchom,0,0.000150077,0,0,0,0
qotsho,0.000150077,0,0,0,0,0
pcholy,0,0.000150077,0,0,0,0
oshfom,0,0,0,0.000150077,0,0
poshar,0,0,0.000150077,0,0,0
osheocheyor,0,0,0,0,0.000150106,0
pos,0,0,0,0,0,0.000150077
osheey,0,0,0,0,0,0.000150077
poror,0,0,0,0,0,0.000150077
poromchtol,0,0,0.000150077,0,0,0
pshar,0,0,0.000150077,0,0,0
ramg,0,0,0,0,0,0.000150077
pshal,0.000150077,0,0,0,0,0
sanar,0,0.000150077,0,0,0,0
qochalykees,0,0,0,0.000150077,0,0
soshar,0,0.000150077,0,0,0,0
shamalchal,0,0.000150077,0,0,0,0
shdaiinkanal,0,0,0,0.000150077,0,0
shypy,0,0,0,0,0.000150106,0
sarydor,0,0,0,0,0,0.000150077
shypshar,0,0.000150077,0,0,0,0
soran,0.000150077,0,0,0,0,0
shyoteo,0,0.000150077,0,0,0,0
shararcheol,0,0.000150077,0,0,0,0
shyorchol,0,0,0.000150077,0,0,0
tcheydaiin,0,0,0.000150077,0,0,0
tcheey,0,0,0.000150077,0,0,0
shkamanalsol,0,0,0,0,0,0.000150077
shyols,0,0,0,0,0,0.000150077
shdyompedy,0,0,0,0,0,0.000150077
tchees,0.000150077,0,0,0,0,0
soolor,0,0,0,0,0,0.000150077
shyodytar,0,0,0,0,0.000150106,0
sharoshol,0,0,0,0,0.000150106,0
shyodal,0,0.000150077,0,0,0,0
shamshal,0,0,0,0.000150077,0,0
shyochol,0.000150077,0,0,0,0,0
shalshkalarol,0,0,0.000150077,0,0,0
shyochal,0.000150077,0,0,0,0,0
shalamshar,0,0,0,0,0.000150106,0
shyochagom,0,0,0,0,0,0.000150077
shkopor,0,0,0,0,0.000150106,0
shykorald,0,0,0,0.000150077,0,0
syaim,0.000150077,0,0,0,0,0
shyfain,0,0.000150077,0,0,0,0
shedyolar,0,0,0,0,0.000150106,0
