word,tfidf_balneological,tfidf_herbal,tfidf_recipes,tfidf_stars
orsheedy,6.89408E-05,0,0,0
otoloty,6.89408E-05,0,0,0
orsheckhy,0,0.000185706,0,0
opcheeo,0,0,0,5.63674E-05
ors,6.89408E-05,0,0,0
otchsdy,6.89408E-05,0,0,0
orory,6.89408E-05,0,0,0
oteolair,0,0,0,5.63674E-05
otedeey,6.89408E-05,0,0,0
opchedal,0,0,0,5.63674E-05
otoin,6.89408E-05,0,0,0
otchotor,6.89408E-05,0,0,0
oteeolchor,0,0,0,5.63674E-05
opchealol,0,0,0,5.63674E-05
orolkain,0,0.000185706,0,0
opchdar,0,0,0,5.63674E-05
orold,0,0,0,5.63674E-05
opchdain,0,0,0,5.63674E-05
otiiin,0,0,0,5.63674E-05
opchaly,6.89408E-05,0,0,0
orokeeeey,6.89408E-05,0,0,0
opchaikhy,0,0,0.001102674,0
oroiry,6.89408E-05,0,0,0
opasy,0,0,0,5.63674E-05
oroiir,0,0,0,5.63674E-05
oteoin,0,0,0,5.63674E-05
otedalol,6.89408E-05,0,0,0
opaly,6.89408E-05,0,0,0
orodam,0,0,0,5.63674E-05
opalor,0,0,0,5.63674E-05
oteeykshy,0,0,0,5.63674E-05
opalkar,0,0,0,5.63674E-05
orlchey,0,0.000185706,0,0
otchody,0,0.000185706,0,0
orkchsd,0,0,0,5.63674E-05
opalchdy,0,0,0,5.63674E-05
orkchdy,0,0,0,5.63674E-05
opalal,0,0,0,5.63674E-05
orkar,6.89408E-05,0,0,0
opakam,6.89408E-05,0,0,0
oriim,0,0,0,5.63674E-05
otchodar,0,0,0,5.63674E-05
oreeey,6.89408E-05,0,0,0
opaim,0,0,0,5.63674E-05
oreeem,6.89408E-05,0,0,0
opail,0,0,0,5.63674E-05
ore,0,0,0,5.63674E-05
opaiiral,0,0,0,5.63674E-05
ordy,0,0.000185706,0,0
opaiim,0,0,0,5.63674E-05
ordaiin,0,0.000185706,0,0
opa,6.89408E-05,0,0,0
orchsey,0,0,0,5.63674E-05
oteeg,0,0,0,5.63674E-05
otedair,6.89408E-05,0,0,0
ookam,0,0,0,5.63674E-05
orcheos,0,0,0,5.63674E-05
oteodl,0,0,0,5.63674E-05
orcheory,0,0,0,5.63674E-05
otcheypchedy,0,0,0,5.63674E-05
orcheol,0,0,0,5.63674E-05
oltshey,6.89408E-05,0,0,0
orcheo,0,0,0,5.63674E-05
oltoiin,6.89408E-05,0,0,0
otolaiino,6.89408E-05,0,0,0
orchedar,0,0,0,5.63674E-05
otl,0,0,0,5.63674E-05
olteeedy,0,0,0,5.63674E-05
osaiiin,0,0,0,5.63674E-05
oteodair,0,0,0,5.63674E-05
otkchedy,0,0,0,5.63674E-05
otory,6.89408E-05,0,0,0
otom,0,0,0,5.63674E-05
otaiikam,0,0,0,5.63674E-05
otaiilody,0,0,0,5.63674E-05
palar,0,0,0,5.63674E-05
qoeedeody,0,0,0,5.63674E-05
pdalshor,6.89408E-05,0,0,0
qekor,0,0,0,5.63674E-05
pchecfhey,6.89408E-05,0,0,0
qekey,6.89408E-05,0,0,0
otsh,0,0.000185706,0,0
qoeol,6.89408E-05,0,0,0
pcholkchdy,0,0,0,5.63674E-05
qekeeey,0,0,0,5.63674E-05
pcheey,0,0,0,5.63674E-05
qekedy,6.89408E-05,0,0,0
pchcfhdy,6.89408E-05,0,0,0
qekchy,6.89408E-05,0,0,0
oxor,0,0,0,5.63674E-05
qoedeey,0,0,0,5.63674E-05
poaral,0,0,0,5.63674E-05
qekar,0,0.000185706,0,0
pchosos,0,0,0,5.63674E-05
qekal,0,0,0,5.63674E-05
pchodair,0,0,0,5.63674E-05
qoeky,0,0,0,5.63674E-05
pcheodchy,0,0.000185706,0,0
qef,0,0.000185706,0,0
pchedchdy,0,0,0,5.63674E-05
qoekeeykeody,0,0,0,5.63674E-05
pchdarody,0,0,0,5.63674E-05
qeeoy,0,0,0,5.63674E-05
parchdy,0,0.000185706,0,0
qeeor,6.89408E-05,0,0,0
qepchey,0,0,0,5.63674E-05
qodykey,6.89408E-05,0,0,0
otshsaiin,0,0,0,5.63674E-05
qeeeear,0,0,0,5.63674E-05
pochor,6.89408E-05,0,0,0
qofchal,0,0.000185706,0,0
pdsheody,6.89408E-05,0,0,0
qodos,0,0,0,5.63674E-05
pchykar,6.89408E-05,0,0,0
qeedeey,6.89408E-05,0,0,0
pcholy,0,0,0,5.63674E-05
qodor,0,0.000185706,0,0
pchof,0,0.000185706,0,0
qeear,0,0,0,5.63674E-05
pcho,0,0.000185706,0,0
qeeal,0,0,0,5.63674E-05
qochdaiin,0,0,0,5.63674E-05
qedy,6.89408E-05,0,0,0
pcheodaiin,0,0,0,5.63674E-05
qedaiin,0,0,0,5.63674E-05
pcheed,0,0,0,5.63674E-05
qear,0,0,0,5.63674E-05
pchedairs,0,0,0,5.63674E-05
qoekaiin,0,0.000185706,0,0
qey,6.89408E-05,0,0,0
qoek,0,0,0,5.63674E-05
pchdairor,6.89408E-05,0,0,0
qodched,6.89408E-05,0,0,0
qetchar,0,0,0,5.63674E-05
qctheed,6.89408E-05,0,0,0
palshsar,0,0,0,5.63674E-05
qcthdys,6.89408E-05,0,0,0
pairain,0,0,0,5.63674E-05
qcphhy,0,0,0,5.63674E-05
oyshey,6.89408E-05,0,0,0
qcphhedy,0,0,0,5.63674E-05
otytam,6.89408E-05,0,0,0
qodary,0,0.000185706,0,0
otsheody,0,0,0,5.63674E-05
qckhsy,6.89408E-05,0,0,0
qockheos,0,0,0,5.63674E-05
qckhhy,0,0,0,5.63674E-05
qockheedy,0,0,0,5.63674E-05
qofair,0,0.000185706,0,0
poalosy,0,0,0,5.63674E-05
qckhear,6.89408E-05,0,0,0
pdol,6.89408E-05,0,0,0
qckham,0,0,0,5.63674E-05
pdair,0,0.000185706,0,0
qchor,0,0,0,5.63674E-05
pchsodar,6.89408E-05,0,0,0
qchedy,6.89408E-05,0,0,0
pchoraiin,0,0,0,5.63674E-05
qchar,0,0,0,5.63674E-05
qoesedy,6.89408E-05,0,0,0
qaloin,6.89408E-05,0,0,0
qocheol,0,0,0,5.63674E-05
qakar,0,0.000185706,0,0
qocheo,0,0,0,5.63674E-05
qairal,0,0,0,5.63674E-05
pchodaiin,0,0,0,5.63674E-05
qodan,0,0,0,5.63674E-05
pchesfchy,0,0,0,5.63674E-05
q,6.89408E-05,0,0,0
pcheoor,0,0,0,5.63674E-05
pyoaly,0,0,0,5.63674E-05
pcheoepchy,0,0.000185706,0,0
pykeor,0,0,0,5.63674E-05
pcheodal,0,0,0,5.63674E-05
pykedy,6.89408E-05,0,0,0
pcheockhy,0,0,0,5.63674E-05
pychory,0,0,0,5.63674E-05
qoeeda,0,0,0,5.63674E-05
pychdar,0,0,0,5.63674E-05
pchedey,0,0,0,5.63674E-05
pychal,0,0,0,5.63674E-05
qoeechdy,0,0,0,5.63674E-05
pshorol,6.89408E-05,0,0,0
qoeear,6.89408E-05,0,0,0
qodam,0,0,0,5.63674E-05
pcheam,0,0,0,5.63674E-05
pshody,6.89408E-05,0,0,0
pchdlar,0,0,0,5.63674E-05
pshodalos,0,0,0,5.63674E-05
qetedy,6.89408E-05,0,0,0
pshodaiin,0,0,0,5.63674E-05
qetchdy,0,0,0,5.63674E-05
pshoair,0,0,0,5.63674E-05
pchar,0,0,0,5.63674E-05
pshesy,0,0.000185706,0,0
parody,6.89408E-05,0,0,0
psheor,0,0.000185706,0,0
paradam,0,0,0,5.63674E-05
qoees,0,0,0,5.63674E-05
palchd,6.89408E-05,0,0,0
psheoky,0,0.000185706,0,0
pairody,0,0,0,5.63674E-05
qoeeor,0,0,0,5.63674E-05
qepoepy,0,0,0,5.63674E-05
psheodar,0,0,0,5.63674E-05
padar,0,0,0,5.63674E-05
psheodalo,0,0,0,5.63674E-05
qepchedy,6.89408E-05,0,0,0
psheedy,6.89408E-05,0,0,0
oxar,0,0,0,5.63674E-05
qoeeol,0,0,0,5.63674E-05
otychey,0,0,0,5.63674E-05
pshedar,0,0,0.001102674,0
qeol,0,0,0,5.63674E-05
pshedaiin,0,0,0,5.63674E-05
otshealkar,0,0.000185706,0,0
pshdy,6.89408E-05,0,0,0
otoy,0,0,0,5.63674E-05
qofain,0,0,0.001102674,0
qoetar,0,0,0,5.63674E-05
pshdal,6.89408E-05,0,0,0
pochey,0,0,0,5.63674E-05
pshdaiin,0,0.000185706,0,0
pocharal,0,0,0,5.63674E-05
pshar,6.89408E-05,0,0,0
qoeeean,0,0,0,5.63674E-05
pschedal,6.89408E-05,0,0,0
peshol,0,0,0,5.63674E-05
psalar,0,0,0,5.63674E-05
pdsairy,0,0.000185706,0,0
potchokar,6.89408E-05,0,0,0
qockhed,0,0,0,5.63674E-05
posheos,0,0,0,5.63674E-05
qockhdy,0,0.000185706,0,0
posalshy,6.89408E-05,0,0,0
qockhal,0,0,0,5.63674E-05
posairy,0,0,0,5.63674E-05
pchtchdy,0,0.000185706,0,0
pororaiin,0,0,0,5.63674E-05
pchsed,0,0,0,5.63674E-05
porol,0,0,0,5.63674E-05
pchoror,0,0,0,5.63674E-05
porchey,0,0,0,5.63674E-05
qochy,6.89408E-05,0,0,0
porarchy,0,0,0,5.63674E-05
pcholor,0,0,0,5.63674E-05
ototar,0,0,0,5.63674E-05
pcholkeedy,0,0,0,5.63674E-05
qofchdaiin,0,0,0.001102674,0
pcholkal,0,0,0,5.63674E-05
porair,0,0,0,5.63674E-05
pchofar,0,0,0,5.63674E-05
qofaiin,0,0,0.001102674,0
pchoetal,0,0,0,5.63674E-05
qoeekeedy,6.89408E-05,0,0,0
pchodar,0,0,0,5.63674E-05
poraiiindy,6.89408E-05,0,0,0
qocheky,0,0.000185706,0,0
qocthy,0,0,0,5.63674E-05
pchod,0,0,0,5.63674E-05
pom,0,0,0,5.63674E-05
qocheeol,0,0,0,5.63674E-05
qoctho,6.89408E-05,0,0,0
pcheoy,6.89408E-05,0,0,0
polteshol,6.89408E-05,0,0,0
qochedain,0,0,0,5.63674E-05
qoeekain,0,0,0,5.63674E-05
pcheolkal,6.89408E-05,0,0,0
polshor,0,0,0,5.63674E-05
pcheokeey,0,0,0,5.63674E-05
polshol,6.89408E-05,0,0,0
qochaiin,0,0,0,5.63674E-05
polshdy,6.89408E-05,0,0,0
qoeedain,0,0,0,5.63674E-05
polshdal,6.89408E-05,0,0,0
pcheodain,0,0,0,5.63674E-05
polsaisy,0,0,0,5.63674E-05
pcheocphy,0,0.000185706,0,0
qocthes,6.89408E-05,0,0,0
qoepchy,0,0,0,5.63674E-05
polky,6.89408E-05,0,0,0
pcheety,0,0.000185706,0,0
polkiin,0,0,0,5.63674E-05
qoeed,0,0.000185706,0,0
polkeey,6.89408E-05,0,0,0
qoeechy,0,0,0,5.63674E-05
polkeeo,0,0,0,5.63674E-05
pchedeey,6.89408E-05,0,0,0
polkeeey,0,0,0,5.63674E-05
pchedas,6.89408E-05,0,0,0
polkeedal,0,0,0,5.63674E-05
qlky,0,0,0,5.63674E-05
polkchy,6.89408E-05,0,0,0
qkor,6.89408E-05,0,0,0
poleedaran,6.89408E-05,0,0,0
pched,0,0,0,5.63674E-05
poldy,0,0.000185706,0,0
pchear,0,0,0,5.63674E-05
poldshedy,6.89408E-05,0,0,0
qfol,6.89408E-05,0,0,0
poldaky,6.89408E-05,0,0,0
pchdoiin,0,0,0,5.63674E-05
poldaiin,6.89408E-05,0,0,0
pchdeedy,6.89408E-05,0,0,0
polchy,6.89408E-05,0,0,0
qety,6.89408E-05,0,0,0
polchs,0,0,0,5.63674E-05
pchdal,0,0,0,5.63674E-05
polchls,0,0,0,5.63674E-05
qetdain,0,0,0,5.63674E-05
qoctheody,0,0,0,5.63674E-05
pchd,0,0,0.001102674,0
polcheolkain,0,0,0,5.63674E-05
pcharalor,0,0,0,5.63674E-05
qof,0,0,0.001102674,0
pchallarar,0,0,0,5.63674E-05
qocthdy,6.89408E-05,0,0,0
paroiin,6.89408E-05,0,0,0
polchechy,0,0,0,5.63674E-05
pardy,0,0.000185706,0,0
qoctchey,0,0.000185706,0,0
parair,0,0,0,5.63674E-05
polchal,0,0,0,5.63674E-05
qetam,0,0,0,5.63674E-05
qocseedy,6.89408E-05,0,0,0
palkeedy,0,0,0,5.63674E-05
qoete,0,0,0,5.63674E-05
palchar,0,0,0,5.63674E-05
polanar,0,0,0,5.63674E-05
qetal,6.89408E-05,0,0,0
polalchdy,6.89408E-05,0,0,0
qetain,0,0,0,5.63674E-05
polal,0,0,0,5.63674E-05
qetaiin,6.89408E-05,0,0,0
polairy,0,0,0,5.63674E-05
paiinody,0,0,0,5.63674E-05
qocky,0,0,0,5.63674E-05
paichy,0,0,0,5.63674E-05
qoeeeo,0,0,0,5.63674E-05
p,0,0.000185706,0,0
pokeey,0,0,0,5.63674E-05
oykeedy,0,0.000185706,0,0
pokar,0,0,0,5.63674E-05
oxy,6.89408E-05,0,0,0
pokain,6.89408E-05,0,0,0
oxockhey,0,0,0.001102674,0
poir,0,0,0,5.63674E-05
otyteeodain,6.89408E-05,0,0,0
qockhol,6.89408E-05,0,0,0
otyd,0,0,0,5.63674E-05
poeokeey,0,0,0,5.63674E-05
qeoodaiin,0,0,0,5.63674E-05
poeeo,0,0.000185706,0,0
otshs,6.89408E-05,0,0,0
poedair,0,0,0,5.63674E-05
otshes,0,0,0,5.63674E-05
qockhhdy,0,0.000185706,0,0
qeokeody,0,0,0,5.63674E-05
podshedy,0,0,0,5.63674E-05
qeokehy,0,0.000185706,0,0
podkor,0,0,0,5.63674E-05
otoydy,0,0,0,5.63674E-05
podaroar,0,0,0,5.63674E-05
qeky,6.89408E-05,0,0,0
qoeeeey,0,0,0,5.63674E-05
porar,0,0.000185706,0,0
poral,0,0,0,5.63674E-05
qokeeeos,0,0,0,5.63674E-05
qokamdy,0,0,0,5.63674E-05
qokechckhy,6.89408E-05,0,0,0
qoolkaiin,6.89408E-05,0,0,0
qofshy,6.89408E-05,0,0,0
qotches,0,0,0.001102674,0
qokedydy,6.89408E-05,0,0,0
qoody,6.89408E-05,0,0,0
qokcheey,0,0,0,5.63674E-05
qoodain,0,0,0,5.63674E-05
qoparaiin,0,0,0,5.63674E-05
qoochy,0,0,0,5.63674E-05
qokeeodaiin,0,0,0,5.63674E-05
qotir,0,0,0,5.63674E-05
qokeedaiin,0,0,0,5.63674E-05
qolteedy,6.89408E-05,0,0,0
qotoeetchy,0,0,0,5.63674E-05
qoltedy,6.89408E-05,0,0,0
qokchsdy,6.89408E-05,0,0,0
qoteytyqoky,6.89408E-05,0,0,0
qokchar,0,0,0,5.63674E-05
qoteeod,0,0.000185706,0,0
qopcham,0,0,0,5.63674E-05
qolsheey,6.89408E-05,0,0,0
qokaekeeey,0,0,0,5.63674E-05
qotolchd,0,0,0,5.63674E-05
qofchey,6.89408E-05,0,0,0
qotesy,0,0.000185706,0,0
qokeeiin,0,0,0,5.63674E-05
qolshdy,6.89408E-05,0,0,0
qopoeey,0,0,0,5.63674E-05
qolsa,0,0.000185706,0,0
qokeeas,0,0,0,5.63674E-05
qolr,6.89408E-05,0,0,0
qoteodaiin,0,0,0,5.63674E-05
qolp,6.89408E-05,0,0,0
qokechey,6.89408E-05,0,0,0
qolol,6.89408E-05,0,0,0
qopcheol,6.89408E-05,0,0,0
qoteshy,6.89408E-05,0,0,0
qokchkeey,0,0,0,5.63674E-05
qolkshey,6.89408E-05,0,0,0
qokchdyl,6.89408E-05,0,0,0
qolkey,6.89408E-05,0,0,0
qotchs,0,0,0,5.63674E-05
qolkeshdy,6.89408E-05,0,0,0
qokalsh,6.89408E-05,0,0,0
qotchdar,0,0,0,5.63674E-05
qopary,6.89408E-05,0,0,0
qolkeeey,6.89408E-05,0,0,0
qopalor,6.89408E-05,0,0,0
qotchdal,0,0,0,5.63674E-05
qoirain,0,0,0,5.63674E-05
qolkedy,6.89408E-05,0,0,0
qofod,6.89408E-05,0,0,0
qolkchy,6.89408E-05,0,0,0
qoolkal,6.89408E-05,0,0,0
qolkary,6.89408E-05,0,0,0
qotokody,0,0,0,5.63674E-05
qotchdain,6.89408E-05,0,0,0
qopolkain,6.89408E-05,0,0,0
qotolaiin,0,0,0,5.63674E-05
qopoiin,0,0,0,5.63674E-05
qofchdar,0,0,0,5.63674E-05
qokeedair,0,0,0,5.63674E-05
qoteedo,0,0,0,5.63674E-05
qopdain,0,0,0,5.63674E-05
qoldar,0,0.000185706,0,0
qokeeal,0,0,0,5.63674E-05
qotary,6.89408E-05,0,0,0
qokedol,0,0.000185706,0,0
qotardy,6.89408E-05,0,0,0
qotohy,0,0,0,5.63674E-05
qolcheor,0,0,0,5.63674E-05
qopchesy,6.89408E-05,0,0,0
qoteeddy,0,0,0,5.63674E-05
qopches,0,0,0,5.63674E-05
qolcheey,0,0,0,5.63674E-05
qotddyar,6.89408E-05,0,0,0
qotan,6.89408E-05,0,0,0
qopcheoain,0,0,0,5.63674E-05
qoteosam,0,0,0,5.63674E-05
qopcheeody,6.89408E-05,0,0,0
qolchdy,6.89408E-05,0,0,0
qokcheody,0,0,0,5.63674E-05
qoteedaiin,0,0,0,5.63674E-05
qopcheddy,0,0,0,5.63674E-05
qotalshy,0,0,0,5.63674E-05
qokchdain,0,0,0,5.63674E-05
qolair,6.89408E-05,0,0,0
qopchear,0,0,0,5.63674E-05
qotals,6.89408E-05,0,0,0
qokaoy,6.89408E-05,0,0,0
qotaldy,6.89408E-05,0,0,0
qopchar,0,0,0,5.63674E-05
qotalchedy,0,0,0,5.63674E-05
qokalom,6.89408E-05,0,0,0
qokyr,0,0.000185706,0,0
qokalchey,6.89408E-05,0,0,0
qokylddy,6.89408E-05,0,0,0
qokairor,0,0,0,5.63674E-05
qokyl,0,0.000185706,0,0
qopam,0,0,0,5.63674E-05
qotalal,0,0,0,5.63674E-05
qokaiiin,0,0,0,5.63674E-05
qokychdy,6.89408E-05,0,0,0
qopairam,0,0,0,5.63674E-05
qoteos,0,0,0,5.63674E-05
qotlolkal,6.89408E-05,0,0,0
qotolol,6.89408E-05,0,0,0
qofshdy,6.89408E-05,0,0,0
qotedshedy,6.89408E-05,0,0,0
qofchy,0,0.000185706,0,0
qoksheoy,0,0,0,5.63674E-05
qofcheepy,0,0.000185706,0,0
qoksheo,0,0,0,5.63674E-05
qokeeodain,6.89408E-05,0,0,0
qotail,0,0,0,5.63674E-05
qotedain,6.89408E-05,0,0,0
qotaiior,6.89408E-05,0,0,0
qokeel,0,0,0,5.63674E-05
qoteoor,0,0,0,5.63674E-05
qokeefcy,0,0.000185706,0,0
qoksh,0,0,0.001102674,0
qokeees,0,0,0,5.63674E-05
qokoy,0,0,0,5.63674E-05
qoteode,0,0,0,5.63674E-05
qokoror,6.89408E-05,0,0,0
qokeedody,0,0,0,5.63674E-05
qotedol,0,0,0,5.63674E-05
qopeeedar,0,0.000185706,0,0
qokopy,6.89408E-05,0,0,0
qopeedy,0,0,0,5.63674E-05
qokolky,0,0,0,5.63674E-05
qopdy,6.89408E-05,0,0,0
qokolkchdy,0,0,0,5.63674E-05
qokeechey,0,0,0,5.63674E-05
qokolkain,6.89408E-05,0,0,0
qopdaiin,0,0,0,5.63674E-05
qotad,0,0,0,5.63674E-05
qokeeaiin,0,0,0,5.63674E-05
qokolchedy,6.89408E-05,0,0,0
qopchyr,0,0,0,5.63674E-05
qotedl,0,0,0,5.63674E-05
qokededy,6.89408E-05,0,0,0
qokokil,0,0,0,5.63674E-05
qopchsd,0,0,0,5.63674E-05
qokoin,6.89408E-05,0,0,0
qopchody,0,0,0,5.63674E-05
qosheo,0,0,0,5.63674E-05
qopchety,0,0,0,5.63674E-05
qokoeey,0,0,0,5.63674E-05
qokecho,0,0,0,5.63674E-05
qoshedy,0,0,0,5.63674E-05
qokecheos,0,0,0,5.63674E-05
qokodaiin,0,0,0,5.63674E-05
qopcher,6.89408E-05,0,0,0
qosheckhhy,0,0.000185706,0,0
qokechchy,0,0,0,5.63674E-05
qoseey,6.89408E-05,0,0,0
qokealdy,0,0,0,5.63674E-05
qoklcheey,6.89408E-05,0,0,0
qopcheody,0,0,0,5.63674E-05
qoklain,0,0,0,5.63674E-05
qotdcty,6.89408E-05,0,0,0
qoklaiin,0,0,0,5.63674E-05
qokchor,0,0,0,5.63674E-05
qosain,0,0,0,5.63674E-05
qotolchy,0,0,0,5.63674E-05
qokiir,0,0,0,5.63674E-05
qopchedyd,0,0,0,5.63674E-05
qosaiin,0,0,0,5.63674E-05
qokcheodaiin,0,0,0,5.63674E-05
qokeshy,6.89408E-05,0,0,0
qotchsdy,6.89408E-05,0,0,0
qokeshey,0,0,0,5.63674E-05
qokched,6.89408E-05,0,0,0
qokeshedy,0,0,0,5.63674E-05
qopchedal,0,0,0.001102674,0
qokeshe,0,0,0,5.63674E-05
qopchedaiin,0,0,0,5.63674E-05
qokeshdy,0,0,0,5.63674E-05
qokchal,0,0,0,5.63674E-05
qokesdy,6.89408E-05,0,0,0
qokary,0,0,0,5.63674E-05
qokes,0,0.000185706,0,0
qopchd,6.89408E-05,0,0,0
qoker,6.89408E-05,0,0,0
qopchchs,6.89408E-05,0,0,0
qokeoy,0,0,0,5.63674E-05
qopchcfhy,0,0,0,5.63674E-05
qokeos,0,0.000185706,0,0
qokalshedy,0,0,0,5.63674E-05
qokeory,0,0,0,5.63674E-05
qokaloro,6.89408E-05,0,0,0
qotedary,0,0,0,5.63674E-05
qokalol,6.89408E-05,0,0,0
qokeoly,6.89408E-05,0,0,0
qokaldar,0,0.000185706,0,0
qorshy,0,0,0,5.63674E-05
qopchais,0,0,0,5.63674E-05
qokeokedy,0,0,0,5.63674E-05
qokaiy,0,0,0,5.63674E-05
qorchedy,6.89408E-05,0,0,0
qokairolchdy,0,0,0,5.63674E-05
qokeodair,0,0,0,5.63674E-05
qotchoraiin,0,0,0,5.63674E-05
qorchain,0,0,0,5.63674E-05
qokail,6.89408E-05,0,0,0
qokeochy,0,0,0,5.63674E-05
qopal,0,0,0,5.63674E-05
qorar,6.89408E-05,0,0,0
qokaiii,0,0,0,5.63674E-05
qokehdy,0,0.000185706,0,0
qokady,6.89408E-05,0,0,0
qokeg,0,0.000185706,0,0
qoisol,0,0,0,5.63674E-05
qoteoly,0,0.000185706,0,0
qoin,6.89408E-05,0,0,0
qokeeshy,0,0,0,5.63674E-05
qoteeotchy,0,0,0,5.63674E-05
qoraiin,6.89408E-05,0,0,0
qofsheeey,0,0,0,5.63674E-05
qotoky,0,0,0,5.63674E-05
qofol,6.89408E-05,0,0,0
qoqokeey,6.89408E-05,0,0,0
qofockhdy,0,0.000185706,0,0
qokeeolchey,0,0,0,5.63674E-05
qofchol,0,0,0,5.63674E-05
qopydaiin,6.89408E-05,0,0,0
qotom,6.89408E-05,0,0,0
qokeeokain,0,0,0,5.63674E-05
qoolkeedy,0,0,0,5.63674E-05
qotedais,0,0,0,5.63674E-05
qokeeodor,0,0,0,5.63674E-05
qofchdal,6.89408E-05,0,0,0
qoleechedy,0,0,0,5.63674E-05
qoldy,6.89408E-05,0,0,0
shekaiiin,6.89408E-05,0,0,0
shecphhdy,6.89408E-05,0,0,0
sheoeky,0,0.000185706,0,0
sheaiin,0,0,0,5.63674E-05
ralchs,0,0,0,5.63674E-05
sheekey,6.89408E-05,0,0,0
rotydy,0,0,0,5.63674E-05
shdytody,6.89408E-05,0,0,0
rlaiin,0,0,0,5.63674E-05
shdykairy,0,0,0,5.63674E-05
rarolchl,0,0,0,5.63674E-05
shdydy,0,0.000185706,0,0
sheodar,0,0,0,5.63674E-05
sheolo,6.89408E-05,0,0,0
rsheodor,6.89408E-05,0,0,0
shdpchy,0,0,0,5.63674E-05
shekeeody,0,0.000185706,0,0
shdor,0,0.000185706,0,0
roees,0,0,0,5.63674E-05
shdol,6.89408E-05,0,0,0
reeey,0,0,0,5.63674E-05
shdo,0,0,0,5.63674E-05
rcheeo,0,0,0,5.63674E-05
shddy,0,0.000185706,0,0
shekaly,0,0.000185706,0,0
shdchdy,0,0.000185706,0,0
shechol,0,0,0,5.63674E-05
sheetey,6.89408E-05,0,0,0
qsain,6.89408E-05,0,0,0
shdam,6.89408E-05,0,0,0
rteol,0,0,0,5.63674E-05
shdaly,0,0,0.001102674,0
rshed,6.89408E-05,0,0,0
shdalo,0,0.000185706,0,0
shedaitain,0,0,0,5.63674E-05
shdalky,0,0,0,5.63674E-05
rolsheedy,0,0,0,5.63674E-05
shdaldy,6.89408E-05,0,0,0
rokeedy,0,0,0,5.63674E-05
shefhedy,0,0,0,5.63674E-05
rodain,0,0,0,5.63674E-05
sheekas,0,0,0,5.63674E-05
rkchdy,6.89408E-05,0,0,0
shefeeedy,0,0.000185706,0,0
rchs,6.89408E-05,0,0,0
sheocphy,0,0,0,5.63674E-05
sheolol,6.89408E-05,0,0,0
sheockhy,0,0.000185706,0,0
rchchy,0,0,0,5.63674E-05
sheekain,0,0,0,5.63674E-05
shekar,6.89408E-05,0,0,0
sheepshey,6.89408E-05,0,0,0
ralky,0,0,0,5.63674E-05
shcthedy,6.89408E-05,0,0,0
raity,6.89408E-05,0,0,0
shcthdy,6.89408E-05,0,0,0
sheas,0,0,0,5.63674E-05
shcphoor,0,0,0,5.63674E-05
qteey,0,0,0,5.63674E-05
sheefy,0,0,0,5.63674E-05
sheekly,0,0,0,5.63674E-05
sheockhedy,0,0,0,5.63674E-05
sheain,0,0,0,5.63674E-05
shckhor,6.89408E-05,0,0,0
sheeodees,0,0,0,5.63674E-05
shckhody,0,0,0,5.63674E-05
rsheedar,6.89408E-05,0,0,0
sheep,0,0.000185706,0,0
rshdy,6.89408E-05,0,0,0
shckhhd,0,0.000185706,0,0
rosy,0,0,0,5.63674E-05
sheoal,0,0,0,5.63674E-05
roral,0,0,0,5.63674E-05
shckhefy,0,0.000185706,0,0
sheolkchy,0,0,0,5.63674E-05
sheolkeey,0,0,0,5.63674E-05
rolkeedy,6.89408E-05,0,0,0
shckhdy,0,0.000185706,0,0
rolchedy,6.89408E-05,0,0,0
shckhdchy,0,0.000185706,0,0
roiir,0,0,0,5.63674E-05
shckhchy,6.89408E-05,0,0,0
rodeedy,0,0,0,5.63674E-05
shckhar,0,0.000185706,0,0
rod,0,0,0,5.63674E-05
shckhaiin,0,0,0,5.63674E-05
rky,0,0,0,5.63674E-05
sheees,0,0,0,5.63674E-05
rkal,6.89408E-05,0,0,0
shchs,0,0,0,5.63674E-05
shecthedchy,6.89408E-05,0,0,0
shchdy,0,0,0,5.63674E-05
rchos,0,0,0,5.63674E-05
sharam,0,0,0,5.63674E-05
rcheold,6.89408E-05,0,0,0
shelain,0,0.000185706,0,0
rcheetey,0,0,0,5.63674E-05
shapchedyfeey,0,0.000185706,0,0
rchedar,0,0,0,5.63674E-05
sheeerl,6.89408E-05,0,0,0
ras,0,0,0,5.63674E-05
shalky,0,0,0,5.63674E-05
raraldy,6.89408E-05,0,0,0
shalkl,0,0,0,5.63674E-05
sheckeey,0,0,0,5.63674E-05
shalkaiin,0,0,0,5.63674E-05
rals,0,0.000185706,0,0
shekydy,0,0,0.001102674,0
raldl,0,0,0,5.63674E-05
shefshoro,6.89408E-05,0,0,0
shekalchdy,0,0.000185706,0,0
shaikhy,0,0,0,5.63674E-05
raithty,0,0,0,5.63674E-05
shaikhhy,0,0,0,5.63674E-05
raikchy,0,0,0,5.63674E-05
qotos,0,0,0,5.63674E-05
raify,0,0,0,5.63674E-05
sheeoly,0,0.000185706,0,0
qykaiin,6.89408E-05,0,0,0
sheeoldy,6.89408E-05,0,0,0
qtam,0,0,0,5.63674E-05
seor,0,0.000185706,0,0
qoyky,6.89408E-05,0,0,0
seoar,0,0.000185706,0,0
qotyl,6.89408E-05,0,0,0
seedy,0,0,0,5.63674E-05
qotshey,6.89408E-05,0,0,0
