word_type,tfidf_divcom,tfidf_desphaera,tfidf_herbal,tfidf_nathist,plaintext,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,PC1,PC2,cluster
ofcheol,0.0,0.000115403,5.77128e-05,0.0,pa,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
oiiinee,0.0,0.000115403,5.77128e-05,0.0,qu,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
odeody,0.0,0.000115403,5.77128e-05,0.0,ti,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
odeo,0.0,0.000115403,5.77128e-05,0.0,tu,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
olchedy,0.0,0.000115403,5.77128e-05,0.0,ae,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
olks,0.0,0.000115403,5.77128e-05,0.0,ur,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
olkdor,0.0,0.000115403,5.77128e-05,0.0,um,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
opeeor,0.0,0.000115403,5.77128e-05,0.0,ur,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
oredar,0.0,0.000115403,5.77128e-05,0.0,sp,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
otedar,0.0,0.000115403,5.77128e-05,0.0,up,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
opchm,0.0,0.000115403,5.77128e-05,0.0,ni,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
opor,0.0,0.000115403,5.77128e-05,0.0,uo,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
qofcheor,0.0,0.000115403,5.77128e-05,0.0,ci,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
qoedaiin,0.0,0.000115403,5.77128e-05,0.0,et,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
sol,0.0,0.000115403,5.77128e-05,0.0,me,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
ychedy,0.0,0.000115403,5.77128e-05,0.0,ie,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
teeod,0.0,0.000115403,5.77128e-05,0.0,rp,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
yshor,0.0,0.000115403,5.77128e-05,0.0,ro,,,,,,,,,-1.3776878195081455,-1.0364937073798928,0
chctheeod,0.0,0.000115403,0.0,0.0,sp,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
arols,0.0,0.000115403,0.0,0.0,tq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chckhesy,0.0,0.000115403,0.0,0.0,ac,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiined,0.0,0.000115403,0.0,0.0,ma,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
arydy,0.0,0.000115403,0.0,0.0,bi,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiindaiiin,0.0,0.000115403,0.0,0.0,mf,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aredaiiin,0.0,0.000115403,0.0,0.0,tq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiineeedy,0.0,0.000115403,0.0,0.0,mo,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chcphey,0.0,0.000115403,0.0,0.0,pe,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chctheed,0.0,0.000115403,0.0,0.0,ss,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiinaim,0.0,0.000115403,0.0,0.0,mo,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiireey,0.0,0.000115403,0.0,0.0,nu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
arair,0.0,0.000115403,0.0,0.0,ta,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiiny,0.0,0.000115403,0.0,0.0,mt,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chcthols,0.0,0.000115403,0.0,0.0,sq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chcpheeedy,0.0,0.000115403,0.0,0.0,po,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
alyor,0.0,0.000115403,0.0,0.0,ho,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiineedy,0.0,0.000115403,0.0,0.0,mr,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiineear,0.0,0.000115403,0.0,0.0,mr,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chcpheedal,0.0,0.000115403,0.0,0.0,ph,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiinam,0.0,0.000115403,0.0,0.0,mt,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aldaly,0.0,0.000115403,0.0,0.0,al,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
alyair,0.0,0.000115403,0.0,0.0,ha,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chckhdol,0.0,0.000115403,0.0,0.0,ad,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chedam,0.0,0.000115403,0.0,0.0,eo,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aloy,0.0,0.000115403,0.0,0.0,ab,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chckhdaly,0.0,0.000115403,0.0,0.0,al,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aliin,0.0,0.000115403,0.0,0.0,aq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chcphee,0.0,0.000115403,0.0,0.0,pu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiinr,0.0,0.000115403,0.0,0.0,mc,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiinor,0.0,0.000115403,0.0,0.0,mo,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiiniir,0.0,0.000115403,0.0,0.0,mg,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aryam,0.0,0.000115403,0.0,0.0,bt,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiiney,0.0,0.000115403,0.0,0.0,me,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aleeeody,0.0,0.000115403,0.0,0.0,ad,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chcthail,0.0,0.000115403,0.0,0.0,sc,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chcthaiir,0.0,0.000115403,0.0,0.0,sc,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chckhail,0.0,0.000115403,0.0,0.0,ac,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chcphedar,0.0,0.000115403,0.0,0.0,pp,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiineeaiin,0.0,0.000115403,0.0,0.0,mz,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chcfhdair,0.0,0.000115403,0.0,0.0,zo,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aiiindar,0.0,0.000115403,0.0,0.0,me,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chcphedam,0.0,0.000115403,0.0,0.0,po,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
aldar,0.0,0.000115403,0.0,0.0,ae,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
chctheeody,0.0,0.000115403,0.0,0.0,sd,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dky,0.0,0.000115403,0.0,0.0,xt,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dshain,0.0,0.000115403,0.0,0.0,ee,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dkey,0.0,0.000115403,0.0,0.0,xe,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
daleear,0.0,0.000115403,0.0,0.0,dr,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dsheal,0.0,0.000115403,0.0,0.0,eu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dchees,0.0,0.000115403,0.0,0.0,pt,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
daledal,0.0,0.000115403,0.0,0.0,ds,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
cpheeol,0.0,0.000115403,0.0,0.0,gu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
daredam,0.0,0.000115403,0.0,0.0,do,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dcheer,0.0,0.000115403,0.0,0.0,ph,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ckhos,0.0,0.000115403,0.0,0.0,us,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ckheor,0.0,0.000115403,0.0,0.0,ui,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dshdor,0.0,0.000115403,0.0,0.0,em,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dairdy,0.0,0.000115403,0.0,0.0,fi,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dareesy,0.0,0.000115403,0.0,0.0,dl,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
cheo,0.0,0.000115403,0.0,0.0,eu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
cpheal,0.0,0.000115403,0.0,0.0,gu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
cphdam,0.0,0.000115403,0.0,0.0,gr,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ckhm,0.0,0.000115403,0.0,0.0,ui,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ckheody,0.0,0.000115403,0.0,0.0,ui,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ckhaiin,0.0,0.000115403,0.0,0.0,ua,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
cthr,0.0,0.000115403,0.0,0.0,lc,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dchedar,0.0,0.000115403,0.0,0.0,pp,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
deedaiin,0.0,0.000115403,0.0,0.0,ml,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
cpheer,0.0,0.000115403,0.0,0.0,gh,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ckheeedy,0.0,0.000115403,0.0,0.0,uo,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ctheedain,0.0,0.000115403,0.0,0.0,lu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ckheeal,0.0,0.000115403,0.0,0.0,um,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dchais,0.0,0.000115403,0.0,0.0,pp,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dedain,0.0,0.000115403,0.0,0.0,mm,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
doredam,0.0,0.000115403,0.0,0.0,bo,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ckhdor,0.0,0.000115403,0.0,0.0,um,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dchaim,0.0,0.000115403,0.0,0.0,po,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dalyod,0.0,0.000115403,0.0,0.0,vi,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dorain,0.0,0.000115403,0.0,0.0,be,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
doeeod,0.0,0.000115403,0.0,0.0,xp,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dshan,0.0,0.000115403,0.0,0.0,es,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ddol,0.0,0.000115403,0.0,0.0,md,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ddair,0.0,0.000115403,0.0,0.0,mo,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ddaiin,0.0,0.000115403,0.0,0.0,mr,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dchy,0.0,0.000115403,0.0,0.0,pt,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
darm,0.0,0.000115403,0.0,0.0,di,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
fchal,0.0,0.000115403,0.0,0.0,un,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
esee,0.0,0.000115403,0.0,0.0,qu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ksho,0.0,0.000115403,0.0,0.0,si,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ksheod,0.0,0.000115403,0.0,0.0,sn,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lchdaly,0.0,0.000115403,0.0,0.0,cl,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kcheeeody,0.0,0.000115403,0.0,0.0,nd,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
keam,0.0,0.000115403,0.0,0.0,if,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dyteody,0.0,0.000115403,0.0,0.0,gi,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lary,0.0,0.000115403,0.0,0.0,mt,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lchdal,0.0,0.000115403,0.0,0.0,ca,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kery,0.0,0.000115403,0.0,0.0,ix,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
fchedy,0.0,0.000115403,0.0,0.0,ue,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kchedaiiin,0.0,0.000115403,0.0,0.0,nq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ksheeeody,0.0,0.000115403,0.0,0.0,sd,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kcheal,0.0,0.000115403,0.0,0.0,nu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kcheaiin,0.0,0.000115403,0.0,0.0,nh,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
keeor,0.0,0.000115403,0.0,0.0,ir,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dytal,0.0,0.000115403,0.0,0.0,gn,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kshor,0.0,0.000115403,0.0,0.0,so,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kdal,0.0,0.000115403,0.0,0.0,ia,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kshedar,0.0,0.000115403,0.0,0.0,sp,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lchaiir,0.0,0.000115403,0.0,0.0,cc,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kshiiin,0.0,0.000115403,0.0,0.0,sf,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dshees,0.0,0.000115403,0.0,0.0,et,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lcheeor,0.0,0.000115403,0.0,0.0,cr,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dsheedo,0.0,0.000115403,0.0,0.0,ex,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
keel,0.0,0.000115403,0.0,0.0,if,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lail,0.0,0.000115403,0.0,0.0,mc,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
keeeos,0.0,0.000115403,0.0,0.0,ix,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kshdor,0.0,0.000115403,0.0,0.0,sm,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
fchd,0.0,0.000115403,0.0,0.0,un,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
fchar,0.0,0.000115403,0.0,0.0,us,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kais,0.0,0.000115403,0.0,0.0,ip,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lcheear,0.0,0.000115403,0.0,0.0,cr,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
keedain,0.0,0.000115403,0.0,0.0,iu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lchdaiin,0.0,0.000115403,0.0,0.0,cr,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
fy,0.0,0.000115403,0.0,0.0,xt,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dytee,0.0,0.000115403,0.0,0.0,gu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dytd,0.0,0.000115403,0.0,0.0,gn,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kshos,0.0,0.000115403,0.0,0.0,ss,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
fchos,0.0,0.000115403,0.0,0.0,us,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ldaiiin,0.0,0.000115403,0.0,0.0,mf,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dshiin,0.0,0.000115403,0.0,0.0,eq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
fches,0.0,0.000115403,0.0,0.0,ul,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dsheor,0.0,0.000115403,0.0,0.0,ei,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
fcheody,0.0,0.000115403,0.0,0.0,ui,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
dsheoly,0.0,0.000115403,0.0,0.0,ep,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
fcheeey,0.0,0.000115403,0.0,0.0,uc,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
kchod,0.0,0.000115403,0.0,0.0,ni,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lchees,0.0,0.000115403,0.0,0.0,ct,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lcheed,0.0,0.000115403,0.0,0.0,cs,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
fcheed,0.0,0.000115403,0.0,0.0,us,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lta,0.0,0.000115403,0.0,0.0,od,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lpchees,0.0,0.000115403,0.0,0.0,xt,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkchar,0.0,0.000115403,0.0,0.0,os,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lpchedar,0.0,0.000115403,0.0,0.0,xp,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lsaiiin,0.0,0.000115403,0.0,0.0,ac,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
leod,0.0,0.000115403,0.0,0.0,mn,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
loiiin,0.0,0.000115403,0.0,0.0,mq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lssaiin,0.0,0.000115403,0.0,0.0,ag,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkols,0.0,0.000115403,0.0,0.0,sq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lteedam,0.0,0.000115403,0.0,0.0,oh,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkaim,0.0,0.000115403,0.0,0.0,so,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lsheain,0.0,0.000115403,0.0,0.0,en,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
liin,0.0,0.000115403,0.0,0.0,mq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkiir,0.0,0.000115403,0.0,0.0,sg,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ltary,0.0,0.000115403,0.0,0.0,ot,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
leeody,0.0,0.000115403,0.0,0.0,md,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkes,0.0,0.000115403,0.0,0.0,sl,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
leaiin,0.0,0.000115403,0.0,0.0,mh,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lseesy,0.0,0.000115403,0.0,0.0,al,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lshdain,0.0,0.000115403,0.0,0.0,em,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lshdaiin,0.0,0.000115403,0.0,0.0,er,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ltdol,0.0,0.000115403,0.0,0.0,od,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkcheeod,0.0,0.000115403,0.0,0.0,op,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lseeeos,0.0,0.000115403,0.0,0.0,ax,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lshols,0.0,0.000115403,0.0,0.0,eq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkchdar,0.0,0.000115403,0.0,0.0,oe,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkeedaiin,0.0,0.000115403,0.0,0.0,sl,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lshs,0.0,0.000115403,0.0,0.0,er,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lteesy,0.0,0.000115403,0.0,0.0,ol,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkedol,0.0,0.000115403,0.0,0.0,sl,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lshiin,0.0,0.000115403,0.0,0.0,eq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lsedam,0.0,0.000115403,0.0,0.0,ao,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkedain,0.0,0.000115403,0.0,0.0,sm,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ltan,0.0,0.000115403,0.0,0.0,os,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lsesy,0.0,0.000115403,0.0,0.0,ac,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
liiin,0.0,0.000115403,0.0,0.0,mf,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lsealy,0.0,0.000115403,0.0,0.0,aq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkeaiin,0.0,0.000115403,0.0,0.0,sh,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
leoly,0.0,0.000115403,0.0,0.0,mp,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lsdar,0.0,0.000115403,0.0,0.0,ae,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkdo,0.0,0.000115403,0.0,0.0,sf,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lseols,0.0,0.000115403,0.0,0.0,ag,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
leees,0.0,0.000115403,0.0,0.0,mn,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkdaiiin,0.0,0.000115403,0.0,0.0,sf,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lkchy,0.0,0.000115403,0.0,0.0,ot,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ltealy,0.0,0.000115403,0.0,0.0,oq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lsheel,0.0,0.000115403,0.0,0.0,ef,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
lyeo,0.0,0.000115403,0.0,0.0,fu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
odee,0.0,0.000115403,0.0,0.0,tu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ofchaiin,0.0,0.000115403,0.0,0.0,pa,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
oiinee,0.0,0.000115403,0.0,0.0,hu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
octhm,0.0,0.000115403,0.0,0.0,bi,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
okeeeody,0.0,0.000115403,0.0,0.0,ed,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
oksha,0.0,0.000115403,0.0,0.0,od,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
oeey,0.0,0.000115403,0.0,0.0,du,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
oees,0.0,0.000115403,0.0,0.0,dt,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
okshdam,0.0,0.000115403,0.0,0.0,or,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ockho,0.0,0.000115403,0.0,0.0,li,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
oedol,0.0,0.000115403,0.0,0.0,dl,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
oedar,0.0,0.000115403,0.0,0.0,dp,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
oedain,0.0,0.000115403,0.0,0.0,dm,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
oedaiiin,0.0,0.000115403,0.0,0.0,dq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
oear,0.0,0.000115403,0.0,0.0,de,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ochain,0.0,0.000115403,0.0,0.0,ce,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
odedam,0.0,0.000115403,0.0,0.0,to,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
odaiir,0.0,0.000115403,0.0,0.0,tc,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
odyoly,0.0,0.000115403,0.0,0.0,od,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
odyol,0.0,0.000115403,0.0,0.0,oe,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
okols,0.0,0.000115403,0.0,0.0,eq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
okshdaiin,0.0,0.000115403,0.0,0.0,or,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
okchok,0.0,0.000115403,0.0,0.0,ng,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
okcheal,0.0,0.000115403,0.0,0.0,nu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
odyees,0.0,0.000115403,0.0,0.0,ot,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
odyeeody,0.0,0.000115403,0.0,0.0,od,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ofcheear,0.0,0.000115403,0.0,0.0,pr,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
odyeeo,0.0,0.000115403,0.0,0.0,os,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ofchas,0.0,0.000115403,0.0,0.0,pp,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
okoiiin,0.0,0.000115403,0.0,0.0,eq,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
odedy,0.0,0.000115403,0.0,0.0,te,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
odeaiin,0.0,0.000115403,0.0,0.0,th,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
okchair,0.0,0.000115403,0.0,0.0,na,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
odyedaiin,0.0,0.000115403,0.0,0.0,ot,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
oksheedaiin,0.0,0.000115403,0.0,0.0,ol,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
okshas,0.0,0.000115403,0.0,0.0,op,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
okchaim,0.0,0.000115403,0.0,0.0,no,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
octhee,0.0,0.000115403,0.0,0.0,bu,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ockhod,0.0,0.000115403,0.0,0.0,li,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
odyaiir,0.0,0.000115403,0.0,0.0,oc,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ockhear,0.0,0.000115403,0.0,0.0,le,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ockhary,0.0,0.000115403,0.0,0.0,lt,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ochom,0.0,0.000115403,0.0,0.0,ct,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ochm,0.0,0.000115403,0.0,0.0,ci,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
okod,0.0,0.000115403,0.0,0.0,ei,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
ochees,0.0,0.000115403,0.0,0.0,ct,,,,,,,,,-1.0679852561849528,-1.250190096872089,0
